guisar,momimói,mbojy,
guitarra,mbaraka,,
guitarreo,mbarakapu,,
gula,karuserasa,karusevai,
gusano,yso,taso,sevo'i
gustar,ha'ä,,
gusto,hekue,vy'a,
hábil,ha'evéva,katupyry,
habilidad,katupyrykue,,
habilitar,mbokatupyry,mbopu'aka,
habitación,koty,,
hábitat,tekoaty,,
hábito,ao,jepokuaa,
habitual,tapiagua,meme,
habituar,mbojepokuaa,mbo'e,
habla,ñe'ë,,
hablado,ñe'ëmbyre,,
hablador,ñe'ëngatu,jurumy'ÿi,
hablar,ñe'ë,ñemongeta,
hacer,japo,mba'e'apo,
hacia,gotyo,,
hacienda,mymbarenda,,
halagador,mboaguaráva,mbojuruhe'ëva,
halagar,mboaguara,mongele'e,mbojuruhe'ë
halcón,taguato,kirikiri,
hallar,juhu,vy'a,
hallazgo,juhupyre,,
hamaca,kyha,,
hamacar,myatymói,mbovava,
haragán,hekoreíva,iñate'ÿva,omba'apose'ÿva
harapo,aosorokue,aochalái,
harina,hu'itï,,
hartar,mohyguatä,myenyhë,mbyaju
hartazgo,tenyhë,,
hastiar,monguerái,,
hastío,kuerái,mbyaju,
hato,mymba aty,,
hazaña,tembiapo guasu,,
hazmerreír,toryja,pukaha,
hebilla,avajokoha,,
hechicería,paje,,
hechicero,paje apoha,ava paje,
hechizar,mbopaje,pohano,moakäraku
hecho,apopyre,tembiasa,
hediondez,nevu,,
hediondo,hyakuävai,ne,katï
hedor,katï,,
helada,ro'yrypy'a,,
heladera,moro'ysäha,,
helecho,amambái,chachï,
hélice,mboveverä,,
hematoma,akändu,kändu,ruru
hembra,kuña,,
hemisferio,yvyvore,yvyapu'a,
hemorroide,teviruguy,,
herbívoro,ka'avo'uha,kapi'i'uha,
heredar,ñeme'ëtúvagui,,
heredero,jararä,,
hereje,ijeroviapa'ÿva,,
herejía,jeroviateko'ÿ,,
herencia,tuvakuéragui oúva,,
herir,kytï,japi,mbovo
hermano,joyke'y,pehengue,pesëngue
hermosear,moporä,,
hermoso,porä,,
hermosura,porängue,,
hernia,tyekuesë,tyepiresoro,
héroe,hekokatúva,ipy'aguasúva,
herpe,juruñembyai,,
hervir,mbopupu,,
hervor,pupu,,
hiato,puköi'ÿ,,
hidratar,mbo'y,,
hielo,yatä,yrypy'a,
hierba,ñana,kapi'i,
hierro,kuarepoti,,
hijastro,memby'anga,,
hijo,memby,ta'ýra,
hilar,povä,,
hilo,inimbo,,
hincar,kutu,ñatöi,jekutu
hinchar,mboruru,moapeno,mbovu
hinchazón,ruru,jevu,apeno
hipérbole,mbotuicháva,,
hipócrita,hova moköiva,tovamoköi,
hipoteca,mbo'itaguy,,
hipótesis,hupityrä,,
historia,tembiasakue,marandekohai,
hocico,tï,apyngua,
hogar,ogapy,tapÿi,oga
hoja,togue,hoguge,
hojear,momýi,kuatiamomýi,
hola,maitei,mba'éichapa,
holgazán,hekoreíva,,
hollín,tatatï ky'akue,tatatïjare,
hombre,kuimba'e,yvypóva,ava
homicida,jukahare,porojukaha,
homicidio,jejuka,,
homologar,mbojoja,,
homólogo,joja,terajoja,
honda,ita momboha,ita poiha,
hondo,pypuku,hypy,pyko'ë
honestidad,tekopotï,tekomara'ÿ,tekoporä
honor,terakuäporä,terakuä guasu,
honrar,mbotuicha,monmba'e,
hora,aravo,ára,
horca,juvyha,,
horcón,yvyra ñakamby,,
hormiga,tahýi,,
horno,tatakua,,
horror,kyhyje,pirïmba,
hospedaje,mbohuparenda,,
hospedar,moguahë,mbohupa,
hospicio,hoga'ÿvarenda,,
hospital,tasyo,,
hospitalizar,tasyópe jeike,,
hostia,mbujape karai,,
hotel,mbohuparenda,,
hoy,ágä,ko árape,
hoyo,kua,yvykua,
hueco,nandi,pa'ü,kuára
huerta,ka'avoty,kógaty,
huir,piä,kañy,yvyjo'o
humanidad,yvypóra reko,,
humano,yvypóra,heko poräva,
humear,motimbo,mohatatï,myatatï
humedad,te'öreko,te'ö,tykue
humedecer,mohe'ö,myakÿ,
húmedo,he'ö,akÿ,
humilde,tïndy,mirï,
humillación,ñetïndy,ñemomirï,
humillar,motïndy,,
humo,tatatï,tïmbo,
humor,tory,pukarä,
hundir,moïnge,mbyasuru,japasuru
huracán,yvytutarova,yvyturatä,yvytu pochy
huraño,hovasy,sagua'a,hory'ÿva
hurgar,povyvy,guyguy,jeporeka
hurra,pipu,,
hurtar,monda,javyvy,mokañy
ibis,karäu,,
ida,ho,,
idea,temimo'ä,apytu'üroky,
ideal,poräite,potapyrä,
idéntico,peteïcha,joguaha,ojojáva
identidad,rekotee,,
identificación,ñemopeteï,,
identificador,jekuaaukaha,,
identificar,kuaauka,ñemopeteï,kuaauka
ideología,potapyrembo'e,,
idilio,joayhu,,
idioma,ñe'ëte,ñe'ë,
idiota,tarova,výro,tavyrai
idolatrar,hayhueterei,,
ídolo,hayhupy,tupägua'u,
idóneo,katupyry,ha'eve,
iglesia,tupäo,,
ignominia,tembiapovai,,
ignorancia,kuaa'ÿ,tavy,tekotavy
ignorante,tavy,ndoikuaáiva,
ignorar,kuaa'ÿ,ñembotavy,
igual,peteïcha,javegua,javeve
igualar,mbojoja,mopeteïcha,
igualdad,joja,tekojoja,
iguana,teju,teju'i,tejuguasu
ilegal,kañy,maü,hekopegua'ÿ
ilícito,hendape'ÿ,avy,kañyhápe
iluminación,tesape,tendy,
iluminar,hesape,myesakä,
ilusión,anduavy,kuaa avy,
ilusionar,moñanduavy,mbokuaa avy,
ilustrar,mbo'e,momarandu,moha'änga
imagen,ta'änga,ñeimo'ä,
imaginación,py'amongeta,ñeimo'ärei,
imaginar,mo'ärei,,
imán,itakaru,,
imbécil,výro,tavy,tavyrai
imitar,ha'änga,ha'ä,hekora'ä
impaciencia,jahéi,kuerái,
impacientar,mbopochy,mbokuerái,monguerái
impactar,mbojapi,,
imparable,opyta'ÿva,,
impartir,me'ë,,
impedido,marachachä,apa,meguä
impedir,joko,mopa'ä,
imperio,tetä guasu,,
ímpetu,mbarete,hatäha,
implante,moïjey,ñemoïpyahu,
implicar,mboja,,
implorar,jerure'asy,ñepomoï,
implosión,kapureypy,,
imposible,ikatu'ÿva,,
impostor,ijapúva,oporombotavýva,
impotente,ipu'aka'ÿva,,
impresión,py'a atöi,,
impresionar,ñanduka,mopirï,py'arasa
imprevisto,ñeha'arö'ÿ,sapy'agua,
imprudencia,ñangareko'ÿ,tarova,
imprudente,oñangareko'ÿva,,
impugnar,mbotove,mbohovái,
impulsar,mboguata,myaña,momýi
impunidad,jehejarei,,
impureza,ky'a,mba'eky'a,marä
impuro,ky'a,tie'ÿ,tyai
imputar,mboja,,
inacción,jehejarei,japo'ÿ,ñemomombyry
inaugurar,moñepyrü,ñepyrü,
incansable,ikane'ö'ÿva,,
incapaz,pituva,aruru,ikatupyry'ÿva
incentivar,mbojopói,jopói,
incierto,hesakä'ÿva,,
incinerar,motanimbu,mbokusugue,hapypa
inciso,pehëngua,vore,
incitar,moakäraku,,
inclinar,mbojayvy,motïndy,movä
incluir,moïnge pype,moï,pype
incluso,avei,ave,
incógnito,ojekuaa'ÿva,,
incomodar,myangekói,monguerái,mbyaju
incomodidad,jeikoporä'ÿ,vy'a'ÿ,
incómodo,oiko asy,ojeiporu'asýva,
incomparable,jojaha'ÿva,,
incomunicar,moha'eño,,
incrédulo,ndogueroviáiva,,
increíble,jeguerovia'ÿ,jerovia'ÿva,
incrementar,mbotuichave,mbohetave,
increpar,ja'o,,
incriminar,mboja,,
incrustar,moïnge pype,mbohasa,
incubar,mboja,,
indeformable,kuaa'ÿva,jekuaaporä'ÿva,
indeleble,ja'ekuaa'ÿva,,
indemnizar,mbuekovia,me'ëjevy,mbohekovia
independencia,säso,,
independiente,hekosäsóva,ijeheguíva,
indestructible,oñembyai'ÿva,,
indicar,hechauka,,
índice,techaukaha,kuärechaukaha,
indicio,techaukaha,,
indígena,ypykue,ava,te'ýi
indigente,imboriahuetéva,,
indigestión,py'avai,,
indignación,pochy,ñeko'öi,
indignar,porombopochy,,
indirecto,karë,jerépe,ñe'ëmombo
indisciplina,ñe'ërendu'ÿ,,
indiscutible,añeteguaite,,
indispensable,tekotevëtéva,,
indisposición,tasyvevúi,tasykatu,
indispuesto,ñeñanduvai,,
individual,peteïteïme,tee,
individuo,tekove,máva,tapicha
inducir,guerahara'ä,,
indudable,añete,katuete,
indulgencia,ñyrö,,
indumentaria,ao,,
industria,apopy,,
industrial,apopyre,apopyjára,
inédito,noñenohëiva,ojekuaa'ÿva,
inepto,pituva,pitua,katupyry'ÿ
inerte,hekomanóva,,
inestable,pyta'ÿ,ndopytáiva,
infalible,ojavy'ÿva,,
infancia,mitäreko,,
infante,mitä,mitämi,kunumi
infarto,ñe'äsoro,korasösoro,
infección,mba'asy,,
infeliz,vy'a'ÿ,po'a'ÿ,chavi
inferior,guyve,poguygua,michïve
inferioridad,michïvéva,michïreko,
inferir,japo,ñohë,
infernal,añaretägua,vaieterei,
infestar,mbohasy,,
infidelidad,akäratï,ñemoakäratï,
infierno,añaretä,,
ínfimo,kýto,michïmi,
infinito,apyra'ÿ,pave'ÿ,hypa'ÿva
inflamar,mboruru,,
inflar,mbovu,vu,
influencia,pu'aka,pokatu,
influir,moirü,pu'aka,mbopu
información,momarandu,,
informado,oikuaáva,oñemomarandúva,
informal,kachiäi,,
informar,momarandu,mombe'u,
informe,marandu,mombe'u,
infortunio,po'a'ÿ,jeiko asy,
infracción,jejavy,,
infraestructura,mba'eporurä,,
infusión,ygua,tykue,
ingeniería,mba'eapokuaa,,
ingeniero,apokuaaha,,
ingenio,apytu'ü,akäporä,arandu
ingerir,mokö,syryku,
ingrato,ohechakuaa'ÿva,,
ingresar,ike,,
ingreso,jeike,,
inhábil,pituva,,
inhalar,hetü,,
inhibir,mboyke,ñemboyke,
inhumar,ñotÿ,,
iniciar,ñepyrü,moñepyrü,
inicio,ñepyrü,iñepyrü,
injuriar,momarä,ja'o,jahéi
injusticia,joja'ÿreko,,
inmediato,ko'agägua,hi'aguïva,
inmenso,popeno,tuicharasa,
inmoral,hekoguape'ÿ,tajasu,tie'ÿ
inmortal,omano'ÿva,manokuaa'ÿva,
inmóvil,omyi'ÿva,,
inmueble,yvyrei,,
inmunización,teteñeñangareko,,
innovación,ñembopyahu,,
innovar,mbopyahu,,
innumerable,hetaitetreíva,,
inocencia,py'apotï,tekotavy,
inquietar,moangata,myangekói,
inquieto,púatarara,,
inquirir,heka,porandu,
inscribir,terahai,terajehai,
insecto,yso,moñái,
insensatez,tekotarova,,
insensato,tarova,,
insensible,pirejy,pire'atä,noñandúiva
insinuar,kuaaukavy,ñehenduka,
insistir,ñe'ëjeyjey,japojeyjey,
insólito,ndoikomeméiva,,
insomnio,kerasy,ke'ÿ,keraho
inspección,jesareko,ñema'ëaguï,
inspirar,pytuhë,,
instalar,mohenda,ñemohenda,moï
instantáneo,sapy'agua,sapy'aitépe,
instar,jerurejey,,
instruir,mbohesape'a,moarandu,tavy'o
instrumento,tembiporu,mba'eporurä,
intelecto,apytu'ü,mba'ekuaa,akä
intelectual,akäporä,,
inteligencia,arandu,kuaa,tembikuaa
intemperie,araresa,ñurei,
intención,apose,pota,rembipota
intensión,apose,rembipota,
intentar,ha'ä,ñeha'ä,ñepi'ä
intercalar,mombyte,mopa'ü,
intercambiar,ñombojopói,,
intercambio,mbojoporuka,,
interceder,ñemombyte,ñemopa'ü,jerure
interino,sapya'agua,hekoviapya'étava,
interpretar,kümby,myesakä,
interrogar,porandu,,
interrumpir,jokosapy'a,,
intervalo,pa'ü,,
interventor,tembiapokue jehecha,,
intimar,joju,ñemoirü,jopy
intimidad,añopegua,añohápe,
intimidar,mbochuchu,mongyhyje,
intriga,pokarë,jatapy,
intrigante,ipokarëva,ojatapýva,
intrigar,jatapy,,
introducir,moïngy,moñepyrü,suru
invasor,ojasurúva,,
inventar,mba'epyahujapo,,
inversión,viruporukuaa,,
invertir,mbojere,mboapajeréi,viruporuporä
investigación,tapykueho,hapykuereho,
investigar,povyvy,mboguyguy,pyguara
invierno,araro'y,,
invisible,ndojehecháiva,ndojekuaáiva,
invitación,ñepepirü,tenói,
invitar,pepirü,henói,
invocar,henói,,
ir,ha,ho,
ira,pochy,pochyete,
irascible,pochyrei,,
iris,tesa'ÿi,,
ironía,ñe'ëko'öi,ñembohory,
irregular,hekope'ÿ,hekopegua'ÿva,
irrigar,mohe'ö,myakÿ,
irritar,ko'ö,pipi,ñeko'ö
isla,ypa'ü,pa'ü,
izquierdo,asu,asugua,
jabalí,tañykatï,kure ka'aguy,tajasu
jabón,havö,mba'eryjúi,
jabonar,mohavö,,
jadear,ambu,juku'a,kümbo
jadeo,ämbu,juku'a,py'akañe'ö
jamás,araka'eve,máramo,mba'eveichavérö
jardín,yvotyty,,
jarro,y'uha,hy'a,ygua
jarrón,kambuchijegua,,
jaula,mymbarokái,mymbarenda,
jauría,jagua aty,,
jefatura,moakähára renda,,
jefe,moakähára,,
jerga,ñe'ëjopara,ñe'ëjehe'a,aoanambusu
jeringa,kutuha,nohëha,
jocoso,mbopukáva,horýva,
joder,mbotavy,,
jornada,mba'apo'ára,,
jornal,mba'aporepy,ára tembiaporepy,
joroba,atuakändu,atukupekändu,
jorobar,mokane'ö,mbyaju,
joven,mitä,mitärusu,ta'yrusu
jovial,hory,hetia'e,
joya,jeguaka,mba'ehapy,
joyería,jeguakarenda,,
joyero,jeguaka'apoha,,
juanete,pysäkangue,pysäkanguepo,
jubilación,mba'pove'ÿ ivirúva,,
júbilo,vy'a,tory,
juego,ñembosarái,ñeha'ä,nambipoka
jueves,arapo,,
jugador,ha'ähára,ñembosaráiva,
jugar,ha'ä,mbojaru,ñembosarái
jugo,tykue,ry,
jugoso,hykue,aysy,
juguete,ñembosaraiha,,
juicio,akäguapy,akäporä,
julio,jasypoköi,,
junco,piri,,
junio,jasypoteï,,
juntar,mono'ö,mbyaty,mbojoapy
junto,ojoykére,ypýpe,pýri
jurado,ñe'ëme'ëhára,,
jurisdicción,poguy,,
jurista,tekojojakuaaha,,
justa,ñembohovái,,
justicia,tekojoja,,
justificar,momarängatu,,
justo,marängatu,hekojojáva,
juvenil,mitärusu,heko mitärusúva,
juventud,tekomitä,tekopyahu,
juzgar,mohenda,mo'ä,hi'ä
kadí,mohendaha,,
kaolín,tovatï,,
kárate,rairökuaa,nupäkuaa,
kilo,pohyikue,,
kilogramo,sugara,,
kilométrico,supukukue,,
kilómetro,su ipukúva,,
kinesiología,pichykuaa,,
kinesiólogo,pichykuaaha,,
kiosco,ñemuha'i,,
kit,mba'eporurä,,
laberinto,tape apyra'ÿ,apañuäi,
labia,ñe'ëkuaa,ñe'ëjuky,
labial,tembe rehegua,,
labio,tembe,,
labiodental,tembetäigua,,
labor,tembiapo,,
laboral,mba'apo rehegua,,
laborable,arete'ÿ,,
laboratorio,kuaaha'arä,,
laboriosidad,kyre'ÿ,,
laborioso,omba'aposéva,,
labrador,ñemitÿhára,,
labranza,ñemitÿ,yvyjo'o,
labrar,mba'apo,yvyjo'o,ñemitÿ
labriego,chocokue,okaraygua,kokueygua
lacayo,tembiguái,,
lacerar,hunga,mondyry,
lacónico,oñe'ëmbykýva,oñe'ëteïteïva,
lacra,tekovai,tekomarä,
lacrar,mbojaite,mbotyete,
lacre,araity pytäpytäva,,
lacrimoso,hesaýva,,
lactancia,kambu,ñekambu,mitäkambu
lactante,okambúva,,
lactar,mokambu,ñemokambu,
lácteo,kamby rehegua,,
ladear,mboyke,movä,ñemboyke
lado,yke,ypy,
ladrar,ñarö,guahu,gua'i
ladrido,jagua ñarö,guahu,
ladrillo,yvyjygue,,
ladrón,mondaha,popinda,
lagartija,ambere,teju'i,
lagarto,teju,,
lago,ypa,yrupa,
lágrima,tesay,,
lagrimal,hesaýva,,
lagrimear,tesayno'ö,tesaypo,
laguna,ypa'i,yno'ö,
laico,pa'i'ÿva,,
lamentable,tasëmbyrä,ñembyasypyrä,
lamentar,mbyasy,rombyasy,jahe'o
lamento,tasë,pyahë,ñembyasy
lamer,heréi,jeharéi,ñekümberéi
lámina,mba'epererï,mba'epe,
laminar,mbopepererï,,
lámpara,tesapeha,mba'erendy,
lana,chara,ovecharague,
lance,ñeha'ä,ñorairö,
lancear,kutu kysepukúpe,,
lancha,ygakororö,yga,
langosta,tuku,,
languidecer,kangy,kaigue,
lánguido,ikangýva,kaigue,aturu
lanzar,mombo,poi,mosé
lapidar,japi,mbo'ita,
lápiz,haiha,kuatiahaiha,
láser,tesapembiporu,,
lástima,ñembyasy,änga,
lastimar,ñopü,hunga,mbohasy
latido,tytýi,popo,perere
latifundio,yvyguasu,,
latigazo,ñenupä tukumbópe,,
látigo,tukumbo,tejuruguái,nupäha
latir,tytýi,perere,popo
latón,ña'ë,,
latoso,ay,,
laucha,anguja'i,anguja tutu,
laureado,momoramby,,
laurel,aju'y,,
lavandería,aojoheiharenda,,
lavar,johéi,,
lavarropa,aojoheiha,,
lavatorio,jejoheiha,,
lavavajilla,tembiporujoheiha,,
laxar,mokangy,,
laya,teko,,
lazar,jura,mosä,
lazo,juraha,ñemosäha,
leal,jeroviaha,,
lealtad,jeroviapy,,
lección,mbo'epy,,
leche,kamby,,
lecho,tupa,inimbe,tenimbe
lechón,kurera'y,,
lechuga,ka'avo,lechu,
lechuza,ñakurutü,urukure'a,kavure
lector,omoñe'ëva kuatia,,
lectura,ñemoñe'ë,moñe'ërä,
leer,moñe'ë,,
legajo,kuatia apesä,,
legal,hekopegua,añetegua,
legendario,ymaguare,herungua,
legión,tetä,aty,
legislar,hekombo'e,hekome'ë,
legítima,ha'etéva,tee,hekopegua
legumbre,kumanda,,
leído,iñarandúva,,
lejanía,mombyryha,apymombyry,
lejano,mombyrygua,,
lejos,mombyry,,
leña,jepe'a,,
lengua,kü,ñe'ëngue,ñe'ë
lenguaje,ñe'ëkuaa,ñe'ëndýva,ayvu
lentamente,mbegue,mbeguekatu,vevúi
lente,tesairü,tesajo'a,tesaköi
lenteja,kumandamirï,,
lentejuela,votöjegua,,
lentitud,mbegue,tekombegue,
león,leö,,
leonino,,,
leopardo,jaguarete,,
lepra,kuruvai,aipochy,mba'asy guasu
lerdo,mbegue,aruru,pijy
lesión,ai,ñembyai,
lesionar,mbyai,ñembyai,ñehunga
letal,oporojukáva,ojukáva,
letargo,kerai,kerasy,kepochy
letra,tai,,
letrero,taiñe'ë,,
letrina,ñeïha,,
leudar,mbovu,,
levadura,mboavevoha,mbovuha,
levantar,mopu'ä,hupi,mboyvate
leve,vevúi,vevýi,
léxico,ñe'ëaty,ñe'ëryru,
ley,tekovoña,,
leyenda,monmbe'urä,mombe'upy,
liana,ysypo,,
liar,ñapytï,jokua,mboapakua
libar,kümby,kambu,pyte
libélula,ñahatï,,
liberal,säsorayhúha,ipojeráva,
liberar,mosäso,mbojera,jora
libertad,säsorayhúha,tekosä'ÿ,tekosäso
libidinoso,hakuchïva,haguyro,porenoséva
librar,pe'a,poi,mosäso
libre,sä'ÿva,rekosä'ÿ,
librería,arandukarenda,aranduka ñemuha,
libreto,kuatiaapopyrä,moñe'ërä,
libro,aranduka,aranduryru,haipyryru
licenciado,mbo'ekuaahára,,
licenciar,mbokatu,heja oho,
lícito,hekopegua,,
licor,guaripóla,,
licuar,mbojehe'a,mboykuha,
lid,ñorairö,,
líder,tendota,akäguasu,
liebre,tapiti,,
liendre,kyrupi'a,,
lienzo,ao,poyvi,
liga,apytïha,atyha,
ligadura,apytïha,,
ligar,mbojuaju,moapytï,ñapytï
ligereza,pya'e,vevuikue,vevyikue
ligero,ha'eve,saraki,rari
lija,kuatiaravara,kuatiahaimbe,
lijar,mosÿi,korocho'o,mbohavara'o
lima,haimbe'eha,,
limar,haimbe'e,,
limeta,kaguaka,,
limitación,katupa'ÿ,,
limitar,mboapýra,mohembe'y,joko
límite,opaha,apýra,tembe'y
limítrofe,tembe'ygua,apyragua,akeregua
limón,lima sutï,apepu puru'a,
limosna,tupämba'e,pojopy,
limosnero,tupämba'ejár,,
limpiada,potïmbyre,potïpyre,
limpiador,mopotïha,mopotïhára,
limpiar,mopopï,popi,
limpieza,ñemopotï,tekopotï,
limpio,mopotïmbyre,potï,
linaje,ypykue,,
lince,jaguarete'i,,
linchar,porojukavai atýpe,,
lindar,ko yképe,,
linde,ypy,yke,
lindo,porä,poräiterei,
línea,taipe,mba'esýi,ysypoñe'ë
lingote,itapehëngue,itaju pehengue,
lingüista,,,
lingüística,,,
lío,jokuapy,javo'ói,apakuapy
liquidar,ñemumba,mbopaha,juka
líquido,mba'ery,hykue,hyku
lírico,angapypegua,,
lisiar,moñepä,,
liso,sÿi,apesÿi,joja
lisonja,juruhe'ë,ñemboaguara,
lista,tysýi,terarysýi,
listado,tysýi,,
listo,opámava,jejapopáva,
literal,he'iseháicha,,
literatura,ñe'ëporähaipyre,ñe'ëporämbo'e,
litigar,ñombohovái,ñorairö,
litoral,tembe'y,,
liviano,vevúi,vevýi,
lívido,sa'yju,,
llaga,ai,aivai,jai
llagar,mboai,,
llama,tendy,tatarendy,tata
llamar,henói,jehero,hero
llano,yvype,ñu,ñupyso
llanto,tasë,jahe'o,
llanura,yvype,ñu,ñupyso
llave,mbotyha,pe'aha,
llavear,mboty,mbotyvoka,
llegar,guahë,ñeguahë,ñetïkutu
llenar,mohenyhë,myenyhë,
lleno,henyhë,chovi,hyguatä
llevar,gueraha,raha,
llorar,rasë,jahe'o,
llover,ky,jeky,
llovizna,amandaivi,amarayvi,amangy
lluvia,ama,,
loa,ñemomorä,ñemomba'eguasu,
loable,momorämbyrä,mombe'uguasurä,
lobo,jaguaru,,
local,apegua,tenda,óga
localidad,tenda,táva,válle
localizar,juhu,,
loco,tarova,,
locro,tembi'u avati,,
locuaz,ñe'ëngatu,,
locución,ñe'ëjoapy,,
locura,akävai,tarovareko,py'atarova
locutor,ñe'ëhára,ñe'ësäihára,
locutorio,ñomongetaha,,
lodo,tuju,ñai'ü,
lógica,kuaarape,hesakä,jekuaapyre
logotipo,terara'anga,,
lograr,hupyty,juhu,
loma,yvytymi,,
lombriz,sevo'i,,
lomo,ape,atukupe,
lona,aoanambusu,,
longevidad,tekovepuku,,
longitud,pukukue,mba'e pukukue,
loro,tu'ï,marakana,ñandái
losa,itape,itakype,
lote,apesä,yvy pehengue,
lotería,po'ara'ä,po'arekaha,
lubricación,moñandy,,
lubricante,moñandýva,moñandyha,mosÿiha
lubricar,moñandy,mosÿi,
lucero,ko'ëmbyja,mbyjako'ë,
luchar,ñorairö,ñeha'ä,
luciérnaga,muä,,
lucifer,añaruvicha,,
lucrativo,virurenda,,
lucro,virumono'ö,,
lúdico,ñembosarái,,
luego,vokói,rire,
lugar,tenda,tekoha,yvy
lujo,jegua,,
lumbago,ku'arasy,,
lumbre,tatapÿi,tatarendy,
luminaria,tataindy,tendykue,tekove arandu
luminoso,hendýva,ohesapepáva,tesapepy
luna,jasy,arasy,
lunar,ñuaü,jasy rehegua,
lunes,araköi,,
lupa,ombotuicháva,,
lupanar,porenoha,,
lustrar,mbovera,moporä,mbojegua
lustre,mimbi,vera,herakuä porä
lustro,po arajere,,
luto,aohü,mano rehegua,
luxación,karáu,,
luxar,mongaráu,,
luz,tesape,tendy,tatarendy
macaco,karaja,ka'i,
macana,vyrorei,japu,
macanear,ñe'ërei,,
macerar,mohuhü,,
maceta,tyru ñotÿha,,
machacar,joso,mohu'ü,mongu'i
machete,kopiha,kysepuku,
macho,kuimba'e,,
machucar,joso,mohu'ü,
macizar,mohatä,,
macizo,hatä,mbarete,
madama,kuñakarai,,
madeja,apakua,apakuapy,
madera,yvyra,,
madero,yvyra apï,,
madre,sy,,
madrugar,pu'ävoi,,
madurar,mboaju,tyarö,aju
maduro,aju,tyarö,hi'aju
maestra,mbo'ehára,oporombo'éva,
magistratura,tekojojaharenda,,
magna,tuicháva,popeno,
magnanimidad,marangatu,,
magnate,iviruhetáva,,
magnificar,mbotuicha,momba'eguasu,
magnitud,tuichakue,guasuha,
magno,tuichaiterei,,
mago,avapaje,,
magro,piru,,
magulladura,ñehunga,,
magullar,hunga,,
mal,mba'evai,vaikue,
malandrín,kachiäi,,
maldad,hekovaíva,,
maldecir,moñe'ëngái,ñe'ëngaity,
maleficio,ñepohano,paje,jeharu
malestar,angekói,pijoha,ñeñanduvai
maleta,mba'yru,,
maletín,mba'yru'i,,
malevo,hekovaíva,,
maleza,javorái,ñanandy,jai
malgastar,momborei,poruvai,
malhecho,meguä,jejapovaipyre,
malhumorado,pirevai,,
malicia,aña,añangue,ñaña
maliciar,jepoyhu,kyhyje,
malo,ñaña,tie'ÿ,pochy
malograr,haru,mbyai,
maltratar,nupä,ñembosarái,jeja'o
maltrato,jahéi,,
malversar,puruvai,,
mama,titi,káma,
mamá,sy,,
mamar,kambu,,
mamífero,okambúva,,
mamón,mamóne,,
manantial,ykuayvu,ykua,
manar,syry,yvu,
mancha,marä,ky'a,yvu
manchar,mongy'a,momarä,
mancillar,mongy'a,momarä,ky'akue
manco,po'ÿ,jyva'ÿ,
mancomunar,mbojuaju,mopeteï,
mandar,japouka,jokuái,pochapï
mandato,tembiapoukapy,,
mando,poguy,pu'aka,
manear,pokua,pykua,
manejar,mboguata,sämbyhy,
manera,tekojojaharenda,tape,
manga,ao jyva,,
mango,ýva,jyva,amóicha
maní,manduvi,,
manía,tarovakue,,ygue
maniatar,pokua,,
maniático,tavyrai,,
manicura,po moporäha,po myatyröhára,
manifestar,ñe'ë,e,
manifiesto,marandu,,
manija,ýva,,
maniobrista,mba'eapohára,,
manipulación,japurä,,
manipular,mba'epoko,pokopa,
manjar,tembi'uhe,,
mano,po,avatisoka,
manojo,apesä,,
manosear,javyky,kyty,
manotear,popete,,
mansedumbre,marangatu,tekopochy'ÿ,pichy
mansión,ogaguasu,,
manso,ipochy'ÿva,marangatu,
manta,ahoja,ñuväha,
manteca,kamby kyrakue,kamby kyratä,
mantel,mesa'ao,,
mantener,reko,mongaru,
mantenido,opirakambúva,,
mantilla,akähoja'i,,
manto,akähoja,,
manual,popegua,,
manufactura,mba'e'apo,,
manuscrito,jehai po pegua,,
manutención,ñemongaru,,
manzana,yva,oga'aty,
maña,jepokuaa,pokarë,
mañana,pyhareve,ko'ërö,
mapa,yvyra'anga,,
maqueta,ta'anga'i,ogara'anga'i,
maquillarse,ñemyatyrö,ñemoporä,
mar,paray,yguasu,para
maraña,javorái,ñanandy,
maravilla,tembiechapy,mba'eporä,maravichu
maravillar,hecharamo,momorä,
marca,pore,pere,techaukapy
marcar,mbohéra,moha'änga,
marcha,jeguata,,
marchar,guata,së,je'ói
marchitar,mbopiru,mano,ñyñýi
marear,akänga'u,akätavy,
margen,tembe'y,,
marginal,tembe'ygua,,
marginar,mohembe'y,mboyke,
marica,kuña'i,ikuñarekóva,
marido,ména,,
marihuana,ñanaro,,
marimacho,kuña kuimba'e,hekokuimba'éva,
marino,para rehegua,,
mariposa,panambi,,
marisco,jatyta paragua,,
marmota,anguja kerana,tekove kerana,
marrano,kure,tajasu,
marrar,javy,,
marrón,yvysa'y,sa'yjuü,
martes,araapy,,
martillo,mbotaha,,
mártir,omanóba hapicha rehe,,
martirio,jehasa asyeterei,,
martirizar,mbopy'ajuka,mbyepoti,
marzo,jasyapy,,
más,mie,mive,hetave
masa,mba'ehu'ü,aty,
masacre,jejuka heta,,
masaje,jepichy,jepychy,
masajista,pichyhára,,
mascar,su'u,ñamindu'u,
máscara,tovara'änga,kambara'änga,
mascota,mymbairü,po'areruha,
masilla,ysymbojaha,,
masticable,su'upy,,
masticar,su'u,ñamindu'u,
mástil,ygue,yvyrapuku oñembo'yva,
masturbar,javyky,,
mata,ka'avo,,
matambre,so'otyepire,,
matanza,jejuka,porojukaha,
matar,juka,,
mate,ka'ay,ka'ygua,
